person_id,term_code,classification,major_code,subject,number,campus
33756,201620,FR,RCSC,CMPE,1101,ED      
33756,201710,SO,RCSC,CMPE,1170,ED      
33756,201710,SO,RCSC,CMPE,1370,ED      
33759,201810,JR,RCSC,CSCI,1170,ED      
33759,201810,JR,RCSC,CSCI,1370,ED      
33759,202010,SR,RCSC,CSCI,1380,ED      
33762,202320,JR,RMEC,CSCI,1380,ED      
33768,201710,FR,RCSC,CSCI,1170,ED      
33768,201710,FR,RCSC,CSCI,1370,ED      
33771,202010,FR,RCSC,CSCI,1101,ED      
33771,202010,FR,RCSC,CSCI,1170,ED      
33771,202010,FR,RCSC,CSCI,1370,ED      
33771,202210,JR,RCSC,CSCI,3333,ED      
33771,202210,JR,RCSC,CSCI,3336,ED      
33771,202120,JR,RCSC,CSCI,3310,OLS     
33771,202120,JR,RCSC,CSCI,3328,OLS     
33771,202020,SO,RCSC,CSCI,2380,ED      
33771,202110,SO,RCSC,CSCI,2333,OLA     
33771,202110,SO,RCSC,CSCI,2344,OLS     
33771,202310,SR,RCSC,CSCI,3341,ONL     
33771,202310,SR,RCSC,CSCI,3342,ED      
33771,202310,SR,RCSC,CSCI,4325,ED      
33771,202310,SR,RCSC,CSCI,4341,ED      
33771,202320,SR,RCSC,CSCI,4341,ED      
33771,202320,SR,RCSC,CSCI,4390,ED      
33771,202220,SR,RCSC,CSCI,3340,ED      
33771,202220,SR,RCSC,CSCI,4334,ED      
33771,202220,SR,RCSC,CSCI,4335,ED      
33774,201910,JR,RCSC,CSCI,2333,ED      
33774,201910,JR,RCSC,CSCI,3326,ED      
33774,202010,JR,RCSC,CSCI,3333,ED      
33774,202010,JR,RCSC,CSCI,3334,ED      
33774,202010,JR,RCSC,CSCI,3340,ED      
33774,201920,JR,RCSC,CSCI,2380,ED      
33774,201920,JR,RCSC,CSCI,4335,ED      
33774,201820,SO,RCSC,CSCI,3310,ED      
33774,201810,SO,RCSC,CSCI,1170,ED      
33774,201810,SO,RCSC,CSCI,1370,ED      
33774,202020,SR,RCSC,CSCI,2344,ED      
33774,202020,SR,RCSC,CSCI,3333,ED      
33774,202020,SR,RCSC,CSCI,3370,ED      
33774,202020,SR,RCSC,CSCI,4345,ED      
33774,202110,SR,RCSC,CSCI,2344,OLS     
33774,202110,SR,RCSC,CSCI,3341,OLS     
33774,202110,SR,RCSC,CSCI,3370,OLS     
33774,202120,SR,RCSC,CSCI,3333,OLS     
33777,201810,FR,RCSC,CSCI,1101,ED      
33780,202310,FR,RCSC,CSCI,1101,ED      
33783,201720,SO,RCSC,CSCI,1380,ED      
33786,202320,FR,RENT,CSCI,1380,ED      
33789,202220,JR,RCSC,CSCI,3310,ED      
33789,202220,JR,RCSC,CSCI,3336,ED      
33789,202210,JR,RCSC,CSCI,3326,ED      
33789,202410,SR,CSCI,CSCI,4325,ED      
33789,202410,SR,CSCI,CSCI,4343,ED      
33789,202410,SR,CSCI,CSCI,4390,ED      
33789,202310,SR,RCSC,CSCI,3333,ED      
33789,202310,SR,RCSC,CSCI,3342,ED      
33789,202310,SR,RCSC,CSCI,4334,ED      
33789,202320,SR,RCSC,CSCI,3340,ED      
33789,202320,SR,RCSC,CSCI,3370,ED      
33789,202320,SR,RCSC,CSCI,4345,ED      
33792,202210,SO,RISM,CSCI,1380,BRW     
33795,202310,FR,RMAN,CSCI,1380,ED      
33795,202410,FR,RMAN,CSCI,1380,ED      
33798,201810,SO,RCSC,CSCI,1380,ED      
33801,202310,FR,RPSY,CSCI,1101,ED      
33804,202410,JR,CSCI,CSCI,3310,ED      
33804,202410,JR,CSCI,CSCI,3329,ED      
33804,202420,JR,RCSC,CSCI,2344,ED      
33804,202420,JR,RCSC,CSCI,3333,ED      
33804,202210,SO,RCSC,CSCI,2333,ED      
33804,202110,SO,RCSC,CSCI,1101,OLS     
33804,202120,SO,RCSC,CSCI,1170,OLS     
33804,202120,SO,RCSC,CSCI,1370,OLS     
33807,202210,SO,RMUE,CSCI,1380,BRW     
33810,202210,JR,RCYB,CSCI,2344,ED      
33810,202210,JR,RCYB,CSCI,2380,ED      
33810,202110,SO,RCSC,CSCI,1101,OLS     
33810,202120,SO,RCYB,CSCI,1170,OLS     
33810,202120,SO,RCYB,CSCI,1370,OLS     
33810,202420,SR,RCYB,CYBI,3101,ONL     
33810,202420,SR,RCYB,CYBI,4319,BRW     
33810,202420,SR,RCYB,CYBI,4332,ONL     
33810,202420,SR,RCYB,CYBI,4340,ONL     
33813,202110,JR,RCMP,CSCI,2380,OLS     
33813,202010,SO,RCSC,CMPE,1101,ED      
33813,202320,SR,RELE,CSCI,4341,ED      
33813,202210,SR,RELE,CSCI,3340,ED      
33816,201920,SO,RCSC,CSCI,1380,ED      
33819,202320,SO,RMEC,CSCI,1380,ED      
33822,202010,FR,RCSC,CSCI,1101,BRW     
33825,202110,FR,RELE,CSCI,1380,OLS     
33828,201610,FR,RCSC,CSCI,1201,ED      
33831,202010,JR,RCSC,CMPE,2130,ED      
33831,202010,JR,RCSC,CMPE,2330,ED      
33831,202010,JR,RCSC,CMPE,2380,ED      
33831,201910,SO,RCSC,CMPE,1101,ED      
33831,201920,SO,RCSC,CMPE,1170,ED      
33831,201920,SO,RCSC,CMPE,1370,ED      
33834,202220,FR,RCSC,CSCI,1101,ED      
33834,202220,FR,RCSC,CSCI,1170,ED      
33834,202220,FR,RCSC,CSCI,1370,ED      
33834,202410,SO,CSCI,CSCI,2333,ED      
33834,202410,SO,CSCI,CSCI,2344,ED      
33834,202410,SO,CSCI,CSCI,2380,ED      
33834,202310,SO,RCSC,CSCI,2333,ED      
33834,202310,SO,RCSC,CSCI,2380,ED      
33834,202320,SO,RCSC,CSCI,3310,ED      
33834,202320,SO,RCSC,CSCI,3326,ED      
33834,202420,SO,RCSC,CSCI,3326,ED      
33837,202320,SO,RMEC,CSCI,1380,ED      
33840,201910,SO,RCSC,CSCI,1380,ED      
33843,201620,PB,RCSC,CSCI,1170,ED      
33843,201620,PB,RCSC,CSCI,1370,ED      
33846,201810,FR,RCSC,CSCI,1101,ED      
33849,201710,SR,RCSC,CSCI,1380,BRW     
33852,202110,FR,RSOW,CSCI,1380,OLS     
33855,202120,FR,RBIO,CSCI,1380,OLS     
33858,201610,JR,RCSC,CSCI,1201,ED      
33861,201810,FR,RCSC,CSCI,1380,BRW     
33864,202010,JR,RCSC,CSCI,1380,ED      
33867,202410,FR,CSCI,CSCI,1470,ED      
33867,202410,FR,CSCI,CSCI,1470,ED      
33867,202320,FR,RCSC,CSCI,1101,ED      
33867,202320,FR,RCSC,CSCI,1470,ED      
33867,202320,FR,RCSC,CSCI,1470,ED      
33867,202420,FR,RCSC,CSCI,2344,ED      
33867,202420,FR,RCSC,CSCI,2380,ED      
33873,202020,JR,RCSC,CSCI,2380,ED      
33873,202020,JR,RCSC,CSCI,3310,ED      
33873,202010,JR,RCSC,CSCI,2333,ED      
33873,202010,JR,RCSC,CSCI,2344,ED      
33873,202010,JR,RCSC,CSCI,2380,ED      
33873,202110,JR,RCSC,CSCI,3333,OLS     
33873,202120,JR,RCSC,CSCI,3328,OLS     
33873,202120,JR,RCSC,CSCI,4325,OLS     
33873,201910,SO,RCSC,CSCI,1101,BRW     
33873,201920,SO,RCSC,CSCI,1170,BRW     
33873,201920,SO,RCSC,CSCI,1370,BRW     
33873,202140,SR,RCSC,CSCI,3340,OLS     
33873,202140,SR,RCSC,CSCI,4345,OLS     
33873,202220,SR,RCSC,CSCI,4341,ONL     
33873,202210,SR,RCSC,CSCI,3342,ED      
33873,202210,SR,RCSC,CSCI,4335,ED      
33873,202210,SR,RCSC,CSCI,4352,ED      
33873,202210,SR,RCSC,CSCI,4390,ED      
33873,202130,SR,RCSC,CSCI,3336,OLS     
33873,202130,SR,RCSC,CSCI,4319,OLS     
33879,201740,SR,RCSC,CSCI,1380,ED      
33882,201720,FR,RCSC,CSCI,1101,ED      
33882,201810,FR,RCSC,CSCI,1101,ED      
33882,201820,SO,RCSC,CSCI,1101,ED      
33885,201610,SR,RCSC,CMPE,3322,ED      
33885,201610,SR,RCSC,CMPE,3326,ED      
33885,201610,SR,RCSC,CMPE,3328,ED      
33885,201610,SR,RCSC,CMPE,3403,ED      
33885,201610,SR,RCSC,CSCI,4325,ED      
33885,201610,SR,RCSC,CMPE,4372,ED      
33885,201610,SR,RCSC,CMPE,4372,ED      
33888,202210,JR,RELE,CSCI,1380,ED      
33891,202310,FR,RCSC,CSCI,1101,ED      
33891,202320,FR,RCSC,CSCI,1470,ED      
33894,201710,SO,RCSC,CSCI,1101,BRW     
33894,201710,SO,RCSC,CSCI,1170,BRW     
33894,201710,SO,RCSC,CSCI,1370,BRW     
33894,201610,SO,RCSC,CSCI,1380,ED      
33897,201710,JR,RCSC,CSCI,1380,ED      
33900,202320,JR,RMEC,CSCI,1380,ED      
33903,202120,JR,RKIN,CSCI,1380,OLS     
33906,202010,JR,RCSC,CSCI,1380,ED      
33909,201710,FR,RCSC,CSCI,1380,ED      
33912,201720,FR,RCSC,CSCI,1380,BRW     
33915,201620,SO,RCSC,CSCI,1380,ED      
33918,201910,JR,RCSC,CSCI,1380,ED      
33918,202020,SR,RELE,CSCI,1380,ED      
33921,202020,FR,RCSC,CSCI,1170,ED      
33921,202020,FR,RCSC,CSCI,1370,ED      
33921,202010,FR,RCSC,CSCI,1101,ED      
33921,202110,FR,RCSC,CSCI,1170,OLS     
33921,202110,FR,RCSC,CSCI,1370,OLS     
33921,202120,SO,RFIN,CSCI,2333,OLS     
33921,202120,SO,RFIN,CSCI,2344,OLS     
33921,202120,SO,RFIN,CSCI,2380,OLS     
33924,201910,FR,RCSC,CMPE,1101,BRW     
33924,201910,FR,RCSC,CSCI,1380,BRW     
33924,201940,JR,RCSC,CMPE,2380,BRW     
33924,202010,JR,RCSC,CMPE,2120,BRW     
33924,202010,JR,RCSC,CMPE,2130,BRW     
33924,202010,JR,RCSC,CMPE,2320,BRW     
33924,202010,JR,RCSC,CMPE,2330,BRW     
33924,202010,JR,RCSC,CMPE,3333,BRW     
33924,201920,SO,RCSC,CMPE,1170,ED      
33924,201920,SO,RCSC,CMPE,1370,ED      
33924,202210,SR,RCMP,CSCI,3334,ED      
33924,202110,SR,RCMP,CSCI,3340,OLS     
33924,202110,SR,RCMP,CSCI,4334,OLA     
33924,202030,SR,RCMP,CSCI,4341,ONL     
33924,202120,SR,RCMP,CSCI,4341,OLS     
33927,201810,FR,RCSC,CSCI,1380,ED      
33927,201810,FR,RCSC,CMPE,1101,ED      
33927,202010,JR,RCSC,CMPE,2333,ED      
33927,202010,JR,RCSC,CMPE,3326,ED      
33927,202010,JR,RCSC,CMPE,3403,ED      
33927,202010,JR,RCSC,CMPE,3403,ED      
33927,202010,JR,RCSC,CMPE,4333,ED      
33927,201920,JR,RCSC,CMPE,2120,ED      
33927,201920,JR,RCSC,CMPE,2130,ED      
33927,201920,JR,RCSC,CMPE,2320,ED      
33927,201920,JR,RCSC,CMPE,2330,ED      
33927,201920,JR,RCSC,CMPE,3333,ED      
33927,201910,SO,RCSC,CMPE,2380,ED      
33927,201820,SO,RCSC,CMPE,1170,ED      
33927,201820,SO,RCSC,CMPE,1370,ED      
33933,202210,JR,RPOL,CSCI,1380,BRW     
33936,201610,FR,RCSC,CSCI,1170,ED      
33936,201610,FR,RCSC,CSCI,1370,ED      
33936,201620,SO,RCSC,CSCI,2333,ED      
33936,201620,SO,RCSC,CSCI,2344,ED      
33936,201620,SO,RCSC,CSCI,2380,ED      
33939,201910,JR,RCSC,CSCI,2344,ED      
33939,201920,JR,RCSC,CSCI,2333,ED      
33939,201920,JR,RCSC,CSCI,3310,ED      
33939,201920,JR,RCSC,CSCI,3333,ED      
33939,202410,SR,CSCI,CSCI,3336,BRW     
33939,202410,SR,CSCI,CSCI,4325,ED      
33939,202410,SR,CSCI,CSCI,4334,ED      
33939,202410,SR,CSCI,CSCI,4390,ED      
33939,202310,SR,RCSC,CSCI,3342,ED      
33939,202310,SR,RCSC,CSCI,4325,ED      
33939,202320,SR,RCSC,CSCI,3336,ED      
33939,202320,SR,RCSC,CSCI,3370,ED      
33939,202320,SR,RCSC,CSCI,4325,ED      
33939,202320,SR,RCSC,CSCI,4334,ED      
33939,202220,SR,RCSC,CSCI,3336,ED      
33939,202220,SR,RCSC,CSCI,3370,ED      
33939,202220,SR,RCSC,CSCI,4334,ED      
33939,202210,SR,RCSC,CSCI,3341,ONL     
33939,202210,SR,RCSC,CSCI,3342,ED      
33939,202210,SR,RCSC,CSCI,4334,ED      
33939,202020,SR,RCSC,CSCI,3310,ED      
33939,202020,SR,RCSC,CSCI,3326,ED      
33939,202020,SR,RCSC,CSCI,3340,ED      
33939,202020,SR,RCSC,CSCI,4345,ED      
33939,202010,SR,RCSC,CSCI,3310,ED      
33939,202110,SR,RCSC,CSCI,3333,OLS     
33939,202110,SR,RCSC,CSCI,3340,OLS     
33939,202120,SR,RCSC,CSCI,3336,OLS     
33939,202120,SR,RCSC,CSCI,4325,OLS     
33939,202420,SR,RCSC,CSCI,3336,ED      
33939,202420,SR,RCSC,CSCI,4325,ED      
33939,202420,SR,RCSC,CSCI,4333,ED      
33942,201710,SR,RCSC,CMPE,3226,ED      
33942,201710,SR,RCSC,CMPE,3331,ED      
33942,201710,SR,RCSC,CMPE,3331,ED      
33942,201710,SR,RCSC,CMPE,3340,ED      
33942,201710,SR,RCSC,CMPE,4335,ED      
33942,201710,SR,RCSC,CMPE,4375,ED      
33942,201610,SR,RCSC,CMPE,2120,ED      
33942,201610,SR,RCSC,CMPE,2320,ED      
33942,201610,SR,RCSC,CMPE,3333,ED      
33942,201720,SR,RCSC,CMPE,4334,ED      
33942,201720,SR,RCSC,CMPE,4367,ED      
33942,201720,SR,RCSC,CMPE,4367,ED      
33942,201720,SR,RCSC,CMPE,4373,ED      
33942,201620,SR,RCSC,CMPE,3322,ED      
33942,201620,SR,RCSC,CMPE,3403,ED      
33942,201620,SR,RCSC,CMPE,3437,ED      
33942,201620,SR,RCSC,CMPE,3437,ED      
33942,201620,SR,RCSC,CMPE,4390,ED      
33942,201810,SR,RCSC,CMPE,3328,ED      
33942,201810,SR,RCSC,CMPE,4374,ED      
33945,202140,SR,RCSC,CSCI,3300,OLA     
33945,202220,SR,RCSC,CSCI,4390,ED      
33945,202210,SR,RCSC,CSCI,4341,ED      
33945,202020,SR,RCSC,CSCI,3333,ED      
33945,202020,SR,RCSC,CSCI,3340,ED      
33945,202010,SR,RCSC,CSCI,3310,ED      
33945,202010,SR,RCSC,CSCI,3326,ED      
33945,202110,SR,RCSC,CSCI,3341,OLS     
33945,202110,SR,RCSC,CSCI,3342,OLS     
33945,202110,SR,RCSC,CSCI,4325,OLS     
33945,202110,SR,RCSC,CSCI,4345,HED     
33945,202120,SR,RCSC,CSCI,3336,OLS     
33945,202120,SR,RCSC,CSCI,4333,OLS     
33948,202210,JR,RELE,CSCI,1380,ED      
33951,202410,FR,CSCI,CSCI,1470,ED      
33951,202410,FR,CSCI,CSCI,1470,ED      
33951,202320,FR,RCSC,CSCI,1101,ED      
33951,202420,FR,RCSC,CSCI,2380,ED      
33954,202220,FR,RCSC,CSCI,1170,ED      
33954,202220,FR,RCSC,CSCI,1370,ED      
33954,202210,FR,RCSC,CSCI,1380,ED      
33954,202110,FR,RCSC,CSCI,1101,OLS     
33954,202120,FR,RCSC,CSCI,1380,OLS     
33957,202210,JR,RMEC,CSCI,1380,ED      
33960,202020,FR,RCSC,CSCI,1170,BRW     
33960,202020,FR,RCSC,CSCI,1370,BRW     
33960,202010,FR,RCSC,CSCI,1101,BRW     
33960,202110,SO,RCSC,CSCI,2380,OLS     
33960,202120,SO,RCSC,CSCI,2333,OLS     
33963,201920,JR,RCSC,CSCI,1380,ED      
33966,202310,SO,RELE,CSCI,1380,ED      
33969,201710,JR,RCSC,CMPE,2120,ED      
33969,201710,JR,RCSC,CMPE,2130,BRW     
33969,201710,JR,RCSC,CMPE,2320,ED      
33969,201710,JR,RCSC,CMPE,2380,ED      
33969,201710,JR,RCSC,CMPE,4303,ED      
33969,201720,JR,RCSC,CMPE,3333,ED      
33969,201720,JR,RCSC,CMPE,3322,ED      
33969,201720,JR,RCSC,CMPE,3343,ED      
33969,201720,JR,RCSC,CMPE,3403,ED      
33969,201720,JR,RCSC,CMPE,3437,ED      
33969,201720,JR,RCSC,CMPE,3437,ED      
33969,201630,SO,RCSC,CMPE,2330,ED      
33969,201620,SO,RCSC,CMPE,1101,ED      
33969,201620,SO,RCSC,CMPE,1170,ED      
33969,201620,SO,RCSC,CMPE,1370,ED      
33969,201730,SR,RCSC,CMPE,4375,ED      
33969,201910,SR,RCSC,CSCI,4352,BRW     
33969,201910,SR,RCSC,CMPE,4374,BRW     
33969,201830,SR,RCSC,CMPE,3300,ED      
33969,201820,SR,RCSC,CMPE,3226,ED      
33969,201820,SR,RCSC,CMPE,3331,ED      
33969,201820,SR,RCSC,CMPE,3331,ED      
33969,201820,SR,RCSC,CMPE,4334,BRW     
33969,201820,SR,RCSC,CMPE,4373,BRW     
33969,201820,SR,RCSC,CMPE,4390,ED      
33969,201810,SR,RCSC,CMPE,3334,BRW     
33969,201810,SR,RCSC,CMPE,3340,ED      
33969,201810,SR,RCSC,CMPE,4335,ED      
33969,201810,SR,RCSC,CMPE,4390,ED      
33972,202010,FR,RCSC,CSCI,1380,ED      
33975,202230,FR,RAGD,CSCI,1380,ED      
33978,202110,FR,RCSC,CSCI,1101,OLS     
33981,202020,SR,RNUS,CSCI,1380,ED      
33984,201710,JR,RCSC,CSCI,1170,ED      
33984,201710,JR,RCSC,CSCI,1370,ED      
33984,201910,SR,RCSC,CSCI,1101,ED      
33984,201910,SR,RCSC,CSCI,2344,ED      
33984,201910,SR,RCSC,CSCI,3310,ED      
33984,201720,SR,RCSC,CSCI,2333,ED      
33984,201720,SR,RCSC,CSCI,2380,ED      
33984,201820,SR,RCSC,CSCI,2344,ED      
33984,202210,SR,RCSC,CSCI,4390,ED      
33984,202010,SR,RCSC,CSCI,3333,ED      
33984,202010,SR,RCSC,CSCI,4335,ED      
33984,201920,SR,RCSC,CSCI,3333,ED      
33984,201920,SR,RCSC,CSCI,3334,ED      
33984,201920,SR,RCSC,CSCI,3340,ED      
33984,202110,SR,RCSC,CSCI,3333,OLS     
33984,202110,SR,RCSC,CSCI,3334,OLS     
33984,202110,SR,RCSC,CSCI,3341,OLS     
33984,202110,SR,RCSC,CSCI,3342,OLS     
33984,202110,SR,RCSC,CSCI,4345,HED     
33984,201930,SR,RCSC,CSCI,3326,ED      
33984,201930,SR,RCSC,CSCI,3336,ED      
33984,202120,SR,RCSC,CSCI,4325,OLS     
33984,202120,SR,RCSC,CSCI,4390,OLS     
33987,201910,SO,RCSC,CSCI,1101,ED      
33990,201720,JR,RCSC,CMPE,2333,ED      
33990,201720,JR,RCSC,CMPE,2380,ED      
33990,201710,SO,RCSC,CMPE,1170,BRW     
33990,201710,SO,RCSC,CMPE,1370,BRW     
33990,201910,SR,RCSC,CMPE,3333,ED      
33990,201910,SR,RCSC,CMPE,3342,ED      
33990,201910,SR,RCSC,CMPE,3403,ED      
33990,201910,SR,RCSC,CMPE,3403,ED      
33990,201910,SR,RCSC,CSCI,4345,ED      
33990,201910,SR,RCSC,CMPE,4371,ED      
33990,201910,SR,RCSC,CMPE,4371,ED      
33990,201820,SR,RCSC,CMPE,2380,ED      
33990,201820,SR,RCSC,CMPE,3326,ED      
33990,201820,SR,RCSC,CMPE,3341,ED      
33990,201820,SR,RCSC,CMPE,4303,ED      
33990,201820,SR,RCSC,CMPE,4334,ED      
33990,201820,SR,RCSC,CMPE,4335,ED      
33990,201920,SR,RCSC,CMPE,4333,BRW     
33990,201920,SR,RCSC,CMPE,4363,BRW     
33990,201920,SR,RCSC,CSCI,4301,ED      
33990,201920,SR,RCSC,CMPE,4372,ED      
33990,201920,SR,RCSC,CMPE,4372,ED      
33990,201920,SR,RCSC,CMPE,4375,ED      
33990,201810,SR,RCSC,CMPE,2120,ED      
33990,201810,SR,RCSC,CMPE,2320,BRW     
33990,201810,SR,RCSC,CMPE,3333,BRW     
33990,201810,SR,RCSC,CMPE,3334,BRW     
33990,201810,SR,RCSC,CMPE,3340,ED      
33993,201720,JR,RCSC,CMPE,2130,ED      
33993,201720,JR,RCSC,CMPE,2330,ED      
33993,201720,JR,RCSC,CMPE,2380,ED      
33993,201740,JR,RCSC,CMPE,3343,ED      
33993,201810,JR,RCSC,CMPE,2120,ED      
33993,201810,JR,RCSC,CMPE,2320,ED      
33993,201810,JR,RCSC,CMPE,3333,ED      
33993,201810,JR,RCSC,CMPE,3437,ED      
33993,201810,JR,RCSC,CMPE,3437,ED      
33993,201810,JR,RCSC,CMPE,4303,ED      
33993,201710,SO,RCSC,CMPE,1101,ED      
33993,201710,SO,RCSC,CMPE,1170,ED      
33993,201710,SO,RCSC,CMPE,1370,ED      
33993,201910,SR,RCSC,CMPE,3322,ED      
33993,201910,SR,RCSC,CMPE,3403,ED      
33993,201910,SR,RCSC,CMPE,3403,ED      
33993,201910,SR,RCSC,CMPE,4333,ED      
33993,201910,SR,RCSC,CMPE,4373,ED      
33993,201830,SR,RCSC,CMPE,2320,ED      
33993,201830,SR,RCSC,CMPE,4335,ED      
33993,201820,SR,RCSC,CMPE,3331,ED      
33993,201820,SR,RCSC,CMPE,3331,ED      
33993,201820,SR,RCSC,CMPE,3334,ED      
33993,201820,SR,RCSC,CMPE,3340,ED      
33993,201820,SR,RCSC,CMPE,4390,ED      
33993,202010,SR,RCSC,CMPE,3226,ED      
33993,202010,SR,RCSC,CMPE,3326,ED      
33993,202010,SR,RCSC,CMPE,3341,ED      
33993,202010,SR,RCSC,CMPE,4345,ED      
33993,201920,SR,RCSC,CMPE,4334,ED      
33993,201920,SR,RCSC,CMPE,4335,ED      
33993,201920,SR,RCSC,CMPE,4374,ED      
33993,201920,SR,RCSC,CMPE,4375,ED      
33996,202210,FR,RCYB,CSCI,1101,ED      
33999,202120,JR,RCMP,CSCI,1170,OLS     
33999,202120,JR,RCMP,CSCI,1370,OLS     
33999,201910,SO,RCSC,CMPE,1101,ED      
33999,201910,SO,RCSC,CMPE,1170,ED      
33999,201910,SO,RCSC,CMPE,1370,ED      
33999,202310,SR,RCMP,CSCI,2380,ED      
33999,202320,SR,RCMP,CSCI,2380,ED      
33999,202410,SR,RCMP,CSCI,2333,ED      
33999,202420,SR,RCMP,CSCI,3329,ED      
34002,201820,FR,RCSC,CSCI,1380,ED      
34005,202010,FR,RCSC,CMPE,1101,ED      
34008,202020,FR,RCSC,CSCI,1101,ED      
34008,202010,FR,RCSC,CSCI,1101,ED      
34011,201610,SR,RCSC,CMPE,4372,ED      
34011,201610,SR,RCSC,CMPE,4372,ED      
34014,201710,SR,RCSC,CSCI,3328,BRW     
34014,201710,SR,RCSC,CSCI,4333,BRW     
34014,201710,SR,RCSC,CSCI,4345,BRW     
34014,201710,SR,RCSC,CSCI,4390,BRW     
34014,201610,SR,RCSC,CSCI,3310,BRW     
34014,201610,SR,RCSC,CSCI,3333,BRW     
34014,201610,SR,RCSC,CSCI,3340,BRW     
34014,201720,SR,RCSC,CSCI,4365,BRW     
34014,201620,SR,RCSC,CSCI,4318,BRW     
34017,201720,SR,RCSC,CSCI,1201,ED      
34020,201920,FR,RCSC,CSCI,1101,BRW     
34020,202110,SO,RELE,CSCI,1380,OLS     
34023,201810,FR,RCSC,CSCI,1380,BRW     
34026,201810,FR,RCSC,CMPE,1101,BRW     
34026,202010,JR,RCSC,CMPE,3326,BRW     
34026,201910,SO,RCSC,CMPE,2380,BRW     
34026,201820,SO,RCSC,CMPE,1170,BRW     
34026,201820,SO,RCSC,CMPE,1370,BRW     
34026,201820,SO,RCSC,CMPE,2130,BRW     
34026,201820,SO,RCSC,CMPE,2330,BRW     
34026,201920,SO,RCSC,CMPE,2333,BRW     
34026,202210,SR,RCMP,CSCI,3341,ONL     
34026,202110,SR,RCMP,CSCI,3333,OLS     
34026,202110,SR,RCMP,CSCI,4334,OLS     
34026,202110,SR,RCMP,CSCI,4345,HED     
34026,202120,SR,RCMP,CSCI,3370,OLS     
34026,202120,SR,RCMP,CSCI,4333,OLS     
34026,202120,SR,RCMP,CSCI,4335,OLS     
34026,202120,SR,RCMP,CSCI,4365,OLS     
34029,201820,FR,RCSC,CSCI,1101,ED      
34029,201810,FR,RCSC,CSCI,1101,ED      
34029,201810,FR,RCSC,CSCI,1170,ED      
34029,201810,FR,RCSC,CSCI,1370,ED      
34032,202020,JR,RCSC,CSCI,2344,ED      
34032,202020,JR,RCSC,CSCI,2380,ED      
34032,202010,SO,RCSC,CSCI,1101,ED      
34032,202010,SO,RCSC,CSCI,1170,ED      
34032,202010,SO,RCSC,CSCI,1370,ED      
34032,202310,SR,RCMP,CSCI,3334,ED      
34032,202320,SR,RCMP,CSCI,4341,ED      
34032,202210,SR,RCMP,CSCI,3333,ED      
34032,202120,SR,RCMP,CSCI,3333,OLS     
34032,202120,SR,RCMP,CSCI,3340,OLA     
34032,202410,SR,RCMP,CSCI,4334,ED      
34035,201940,SR,RCSC,CSCI,1380,ED      
34038,201910,FR,RCSC,CSCI,1101,ED      
34038,201930,JR,RCSC,CSCI,1380,ED      
34038,202020,JR,RMAT,CSCI,2380,ED      
34038,202020,JR,RMAT,CSCI,3310,ED      
34038,202310,SR,RMAT,CSCI,4343,ED      
34038,202210,SR,RMAT,CSCI,3336,ED      
34038,202110,SR,RMAT,CSCI,3328,OLS     
34038,202110,SR,RMAT,CSCI,3333,OLS     
34038,202110,SR,RMAT,CSCI,3340,OLS     
34038,202040,SR,RMAT,CSCI,3326,ONL     
34038,202120,SR,RMAT,CSCI,1170,OLS     
34038,202120,SR,RMAT,CSCI,1370,OLS     
34038,202120,SR,RMAT,CSCI,3333,OLS     
34038,202130,SR,RMAT,CSCI,3329,OLS     
34044,201710,JR,RCSC,CSCI,2333,BRW     
34044,201710,JR,RCSC,CSCI,2344,BRW     
34044,201710,JR,RCSC,CSCI,3310,ONL     
34044,201630,JR,RCSC,CSCI,3336,ED      
34044,201630,JR,RCSC,CSCI,4341,ED      
34044,201620,JR,RCSC,CSCI,2333,BRW     
34044,201620,JR,RCSC,CSCI,2380,BRW     
34044,201620,JR,RCSC,CSCI,3326,BRW     
34044,201610,SO,RCSC,CSCI,1101,BRW     
34044,201610,SO,RCSC,CSCI,1170,BRW     
34044,201610,SO,RCSC,CSCI,1370,BRW     
34044,201730,SR,RCSC,CSCI,3310,ED      
34044,201720,SR,RCSC,CSCI,3333,ED      
34044,201720,SR,RCSC,CSCI,3334,ED      
34044,201720,SR,RCSC,CSCI,3340,ED      
34044,201820,SR,RCSC,CSCI,3310,BRW     
34044,201820,SR,RCSC,CSCI,4301,BRW     
34044,201820,SR,RCSC,CSCI,4365,BRW     
34044,201820,SR,RCSC,CSCI,4390,ED      
34044,201810,SR,RCSC,CSCI,3342,BRW     
34044,201810,SR,RCSC,CSCI,4325,BRW     
34044,201810,SR,RCSC,CSCI,4333,BRW     
34044,201810,SR,RCSC,CSCI,4345,BRW     
34047,202320,FR,RCSC,CSCI,1101,BRW     
34047,202320,FR,RCSC,CSCI,1470,BRW     
34047,202320,FR,RCSC,CSCI,1470,BRW     
34050,201720,SR,RCSC,CSCI,1380,BRW     
34053,202310,SO,RENT,CSCI,1380,BRW     
34053,202130,SO,RENT,CSCI,1380,OLS     
34056,202210,JR,RCSC,CSCI,3333,ED      
34056,202210,JR,RCSC,CSCI,3336,ED      
34056,202210,JR,RCSC,CSCI,3340,ED      
34056,202110,JR,RCSC,CSCI,3326,OLS     
34056,202120,JR,RCSC,CSCI,3310,OLS     
34056,202120,JR,RCSC,CSCI,3340,OLA     
